Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Exp. Protein q-value: Combined,Sum PEP Score,Coverage [%],# Peptides,# PSMs,# Unique Peptides,MW [kDa],Gene Symbol,"Abundance Ratio: (Heavy, Insoluble_S59L-Treat) / (Light, Insoluble_S59L-Treat)","Abundance Ratio: (Heavy, Insoluble_S59L-WT) / (Light, Insoluble_S59L-WT)","Abundance Ratio P-Value: (Heavy, Insoluble_S59L-Treat) / (Light, Insoluble_S59L-Treat)","Abundance Ratio P-Value: (Heavy, Insoluble_S59L-WT) / (Light, Insoluble_S59L-WT)","Abundance: F1: Light, Sample, I8, Insoluble_S59L-Treat, 4","Abundance: F3: Light, Sample, I7, Insoluble_S59L-Treat, 3","Abundance: F5: Light, Sample, I6, Insoluble_S59L-Treat, 2","Abundance: F7: Light, Sample, I5, Insoluble_S59L-Treat, 1","Abundance: F2: Light, Sample, I4, Insoluble_S59L-WT, 4","Abundance: F4: Light, Sample, I3, Insoluble_S59L-WT, 3","Abundance: F6: Light, Sample, I2, Insoluble_S59L-WT, 2","Abundance: F8: Light, Sample, I1, Insoluble_S59L-WT, 1","Abundance: F1: Heavy, Sample, I8, Insoluble_S59L-Treat, 4","Abundance: F3: Heavy, Sample, I7, Insoluble_S59L-Treat, 3","Abundance: F5: Heavy, Sample, I6, Insoluble_S59L-Treat, 2","Abundance: F7: Heavy, Sample, I5, Insoluble_S59L-Treat, 1","Abundance: F2: Heavy, Sample, I4, Insoluble_S59L-WT, 4","Abundance: F4: Heavy, Sample, I3, Insoluble_S59L-WT, 3","Abundance: F6: Heavy, Sample, I2, Insoluble_S59L-WT, 2","Abundance: F8: Heavy, Sample, I1, Insoluble_S59L-WT, 1",Modifications,WikiPathways,Reactome Pathways
FALSE,High,Master Protein,P62192,26S proteasome regulatory subunit 4 [OS=Mus musculus],0,19.171,15,5,21,5,49.2,Psmc1,1000,1000,,,,,,,,,,,5126862.5,8328883,8413712.25,7937524.75,2352192,3529840,4511301,5554833.5,,TNF-alpha NF-kB signaling pathway; Proteasome degradation,ABC-family proteins mediated transport; Degradation of CDH1; FCERI mediated NF-kB activation; Downstream TCR signaling; Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide; Activation of NF-kappaB in B cells; Neddylation; Asymmetric localization of PCP proteins; Degradation of AXIN; Hedgehog 'on' state; Ub-specific processing proteases; Regulation of RUNX3 expression and activity; Antigen processing: Ubiquitination & Proteasome degradation; Autodegradation of Cdh1 by Cdh1:APC/C; APC/C:Cdc20 mediated degradation of Securin; APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1; Cdc20:Phospho-APC/C mediated degradation of Cyclin A; Separation of Sister Chromatids; Assembly of the pre-replicative complex; CDK-mediated phosphorylation and removal of Cdc6; The role of GTSE1 in G2/M progression after G2 checkpoint; MAPK6/MAPK4 signaling; UCH proteinases; Regulation of PTEN stability and activity; Regulation of RAS by GAPs; FBXL7 down-regulates AURKA during mitotic entry and in early mitosis; Regulation of ornithine decarboxylase (ODC); Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha; Cross-presentation of soluble exogenous antigens (endosomes); SCF(Skp2)-mediated degradation of p27/p21; Degradation of beta-catenin by the destruction complex; Autodegradation of the E3 ubiquitin ligase COP1; AUF1 (hnRNP D0) binds and destabilizes mRNA; Degradation of DVL; Hedgehog ligand biogenesis; Dectin-1 mediated noncanonical NF-kB signaling; Degradation of GLI1 by the proteasome; GLI3 is processed to GLI3R by the proteasome; NIK-->noncanonical NF-kB signaling; Orc1 removal from chromatin; G2/M Checkpoints; Ubiquitin-Mediated Degradation of Phosphorylated Cdc25A; Ubiquitin-dependent degradation of Cyclin D; RUNX1 regulates transcription of genes involved in differentiation of HSCs; Regulation of RUNX2 expression and activity; Interleukin-1 signaling; KEAP1-NFE2L2 pathway; GSK3B and BTRC:CUL1-mediated-degradation of NFE2L2; Proteasome assembly; GSK3B-mediated proteasomal degradation of PD-L1(CD274); SPOP-mediated proteasomal degradation of PD-L1(CD274); AMPK-induced ERAD and lysosome mediated degradation of PD-L1(CD274); Degradation of CRY and PER proteins; N-glycan trimming in the ER and Calnexin/Calreticulin cycle
FALSE,High,Master Protein,Q9Z110,Delta-1-pyrroline-5-carboxylate synthase [OS=Mus musculus],0,19.157,11,8,13,8,87.2,Aldh18a1,1000,,,,,,,,,,,,6158387.25,,2873328.75,889812.9375,,,,,,,Mitochondrial protein degradation; Glutamate and glutamine metabolism
FALSE,High,Master Protein,P08228,Superoxide dismutase [Cu-Zn] [OS=Mus musculus],0,19.146,39,5,38,5,15.9,Sod1,3.487,2.59,4.55919E-05,0.000316085,3797642.75,4456835,4025031.25,3803514.75,4048914.5,4778464.5,4572194,4351734,13637285,13823423.5,13726702,13559655.5,9664562.313,12170853.38,13891925.25,11456929.31,,One-carbon metabolism and related pathways; Oxidative stress response; Oxidative stress and redox pathway,Platelet degranulation ; Detoxification of Reactive Oxygen Species
FALSE,High,Master Protein,P25976,Nucleolar transcription factor 1 [OS=Mus musculus],0,19.093,10,6,28,6,89.5,Ubtf,1000,1000,,,,,,,,,,,11103069,10884913,8166040.625,13187601,1137017.875,2399160.313,3669551.5,2189068,,,RNA Polymerase I Transcription Initiation; RNA Polymerase I Promoter Escape; RNA Polymerase I Transcription Termination; RNA Polymerase I Promoter Opening
FALSE,High,Master Protein,Q6R0H7,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas [OS=Mus musculus],0,19.069,5,5,31,4,121.4,Gnas,1000,1000,,,,,,,,,,,5852148.5,3811858.5,3442223.5,3858397.25,2236867,2741559.25,4282896.5,3353873.25,,Estrogen signaling; G protein signaling pathways; Myometrial relaxation and contraction pathways; Calcium regulation in cardiac cells,High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cells; Glucagon-like Peptide-1 (GLP1) regulates insulin secretion; Vasopressin regulates renal water homeostasis via Aquaporins; GPER1 signaling; G alpha (s) signalling events; Glucagon-type ligand receptors; Prostacyclin signalling through prostacyclin receptor
FALSE,High,Master Protein,Q61581,Insulin-like growth factor-binding protein 7 [OS=Mus musculus],0,18.93,24,5,21,5,29,Igfbp7,5.14,1000,0.003086101,,1801430.25,1637452.75,,2346742,,,,955191,8433899.25,9239320.5,8619721.75,9814591.5,1163151.5,1094127,4379585.375,2860938.5,,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation
FALSE,High,Master Protein,P10107,Annexin A1 [OS=Mus musculus],0,18.879,22,6,16,5,38.7,Anxa1,3.071,1000,0.230635258,,3023132,1615540.375,,2490938.75,,,,3367235.25,3049651.25,7491397.25,3684361.25,5064570.5,1701473.125,1751922.125,,,,Spinal cord injury; Prostaglandin synthesis and regulation,G alpha (q) signalling events; G alpha (i) signalling events; Formyl peptide receptors bind formyl peptides and many other ligands
FALSE,High,Master Protein,P17095,High mobility group protein HMG-I/HMG-Y [OS=Mus musculus],0,18.818,31,3,73,3,11.6,Hmga1,0.884,0.508,0.051582381,3.60742E-05,49586547.5,38198655.38,49235238.25,70456653.5,49288198.13,53802545.25,81077682,76804556.25,41401187.75,36419636.13,46117595,57477006,25374824.25,28635562.5,40716874.75,37749737,,Adipogenesis genes; IL-4 signaling pathway,Formation of Senescence-Associated Heterochromatin Foci (SAHF)
FALSE,High,Master Protein,Q8CDN6,Thioredoxin-like protein 1 [OS=Mus musculus],0,18.766,26,5,20,5,32.2,Txnl1,1000,,,,,,,,,,,,3994590.75,4353829,2953474,4771081.625,,,,,,,RND2 GTPase cycle; RHOU GTPase cycle; RND3 GTPase cycle; RND1 GTPase cycle; RHOV GTPase cycle; RHOBTB1 GTPase cycle; RHOBTB2 GTPase cycle
FALSE,High,Master Protein,Q3TMP8,Trimeric intracellular cation channel type A [OS=Mus musculus],0,18.744,20,4,13,4,33.3,Tmem38a,,,,,,,,,,,,,,,,,,,,,Acetyl [N-Term],,
FALSE,High,Master Protein,Q61753,D-3-phosphoglycerate dehydrogenase [OS=Mus musculus],0,18.689,18,7,16,7,56.5,Phgdh,1000,1000,,,,,,,,,,,23759119,13353698.25,20890405.5,2735400,,1472940.625,,1469036.375,,,Serine metabolism
FALSE,High,Master Protein,Q8BMS4,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial [OS=Mus musculus]",0,18.681,12,3,15,3,40.9,Coq3,,0.018,,0.307972892,,,,,4961058.313,8120904.875,6157597,3750838.25,,,,,,2519631.75,4278332,,,,Ubiquinol biosynthesis
FALSE,High,Master Protein,P63037,DnaJ homolog subfamily A member 1 [OS=Mus musculus],0,18.618,19,5,22,5,44.8,Dnaja1,10.292,1000,0.002418256,,,2014854.625,1662247.625,2472090.75,,,,,42429842,15129860.25,18064748,24094902.38,3411248.25,,10518602,16083255.5,,Exercise-induced circadian regulation,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Mitochondrial unfolded protein response (UPRmt)
FALSE,High,Master Protein,O55142,Large ribosomal subunit protein eL33 [OS=Mus musculus],0,18.616,46,6,79,6,12.5,Rpl35a,1.345,1.089,0.041116058,0.615890322,57102202,29956658.5,29522762.25,37721121.25,25064522.75,25408050.5,33592086.5,26824064,69951087,42325901.5,57971140,48265763,19379792.75,29201883,34651100,39348161,,Cytoplasmic ribosomal proteins,L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide; PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA; ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA
FALSE,High,Master Protein,Q9CPR5,Large ribosomal subunit protein uL15m [OS=Mus musculus],0,18.564,23,6,25,6,33.5,Mrpl15,0.001,0.001,,,3396963.5,1015874.125,1835838.125,3872660.25,12279891,16330070.5,14545629.5,9981960,,,,,,,,,,,Mitochondrial translation elongation; Mitochondrial translation termination; Mitochondrial ribosome-associated quality control
FALSE,High,Master Protein,Q9ES97,Reticulon-3 [OS=Mus musculus],0,18.561,6,3,12,3,103.8,Rtn3,0.789,32.208,0.099921235,,8918143,6247136.5,5694139.5,4952244,,,3597906.25,,7560900,3895429.75,5689073,3634485.5,,2264656.25,3732323.25,,Acetyl [N-Term],,Synaptic adhesion-like molecules
FALSE,High,Master Protein,Q6P4T2,U5 small nuclear ribonucleoprotein 200 kDa helicase [OS=Mus musculus],0,18.475,4,7,23,7,244.4,Snrnp200,,,,,,,,,,,,,,,,,,,,,,,mRNA Splicing - Major Pathway; mRNA Splicing - Minor Pathway
FALSE,High,Master Protein,Q5IRJ6,"Proton-coupled zinc antiporter SLC30A9, mitochondrial [OS=Mus musculus]",0,18.44,15,7,25,7,62.8,Slc30a9,0.001,0.001,,,6715679.5,5677782,5940801.5,5287948,9940868,14324647,9300514,7264169.5,,,,,,,,,,,
FALSE,High,Master Protein,Q9D855,Cytochrome b-c1 complex subunit 7 [OS=Mus musculus],0,18.412,35,5,56,5,13.5,Uqcrb,0.81,0.281,0.05638051,0.000501057,60915734.75,28488849.5,16802695.5,50924035.5,92290224.75,120081326,78702248.75,56250546.25,44369342,24753366.5,16153956,38422791.5,21388299.5,31301470,25911264.5,17075536.25,,,Respiratory electron transport; Complex III assembly
FALSE,High,Master Protein,P30115,Glutathione S-transferase A3 [OS=Mus musculus],0,18.378,20,4,19,1,25.3,Gsta3,1000,,,,,,,,,,,,2937841.5,2023160.25,,4483171,,,,,Acetyl [N-Term],Metapathway biotransformation; Oxidative stress and redox pathway,Heme degradation; Glutathione conjugation; Azathioprine ADME
FALSE,High,Master Protein,E9Q9K5,Triadin [OS=Mus musculus],0,18.3,4,3,30,3,77.8,Trdn,1000,1.304,,0.39360326,,2649635,,,13741853.63,11567013.5,11304103,10454865.75,7797134.25,7661484,8829515.375,6693528.5,9829435,14004603,19866061.5,14675804.75,,,Stimuli-sensing channels; Ion homeostasis
FALSE,High,Master Protein,P39061,Collagen alpha-1(XVIII) chain [OS=Mus musculus],0,18.296,4,6,21,6,182.1,Col18a1,,,,,,,,,,,,,,,,,,,,,,,Assembly of collagen fibrils and other multimeric structures; Integrin cell surface interactions; Collagen chain trimerization; Collagen degradation; Activation of Matrix Metalloproteinases
FALSE,High,Master Protein,Q9DBL1,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial [OS=Mus musculus]",0,18.277,15,4,20,4,47.8,Acadsb,1000,1000,,,,,,,,,,,4486204.5,2782982,1433410.75,,,,5484368,3319334.75,,,Branched-chain amino acid catabolism; Mitochondrial protein degradation
FALSE,High,Master Protein,Q6P3A8,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial [OS=Mus musculus]",0,18.251,26,7,18,7,42.9,Bckdhb,4.066,0.243,0.00210057,0.049033804,6062924.875,1801038.875,2092227.125,2548186,12715560,20514944,17934328.5,19534940,24186750,9309889,8672451,6869441,1318884.25,2598954.5,8346768.75,11292760,,,"Branched-chain amino acid catabolism; BCKDH synthesizes BCAA-CoA from KIC, KMVA, KIV"
FALSE,High,Master Protein,Q9Z2Y8,Pyridoxal phosphate homeostasis protein [OS=Mus musculus],0,18.213,19,4,16,4,30,Plpbp,1.464,0.451,0.561817405,0.167434253,1794414.875,4319031.5,3502200.5,,6965590.125,5398377.5,9456794.5,4179002.125,4042369.5,4111570.5,3054585.75,3425952.5,3287145.25,,4073187.5,4036082.75,,,
FALSE,High,Master Protein,Q3TJD7,PDZ and LIM domain protein 7 [OS=Mus musculus],0,18.155,18,5,25,5,50.1,Pdlim7,0.001,0.001,,,1168320.75,6204327,2888692,2120572.5,1813416.75,,4048560.5,,,,,,,,,,,EBV LMP1 signaling,RET signaling
FALSE,High,Master Protein,O08583,THO complex subunit 4 [OS=Mus musculus],0,18.152,24,4,42,4,26.9,Alyref,2.201,2.985,0.006298411,0.001743323,3852844.75,3580638.75,2592962.75,5903598,2432592.25,2543837.25,3102594.25,3968545.5,8664488,7712287.5,7158841.5,9487712,7160666.5,10487816,9388606,9863019,,mRNA processing,mRNA Splicing - Major Pathway; Transport of the SLBP independent Mature mRNA; Transport of the SLBP Dependant Mature mRNA; Transport of Mature mRNA Derived from an Intronless Transcript; Transport of Mature mRNA derived from an Intron-Containing Transcript; mRNA 3'-end processing; RNA Polymerase II Transcription Termination
FALSE,High,Master Protein,Q8CJ53,Cdc42-interacting protein 4 [OS=Mus musculus],0,18.019,11,6,19,6,68.4,Trip10,1000,1000,,,,,,,,,,,7012255.625,6233348.75,9154515,6487980.75,977439.875,,3202099.5,752394.5625,,,RHOQ GTPase cycle; Clathrin-mediated endocytosis
FALSE,High,Master Protein,Q80XI3,Eukaryotic translation initiation factor 4 gamma 3 [OS=Mus musculus],0,18.019,4,6,40,1,174.8,Eif4g3,,,,,,,,,,,,,,,,,,,,,,Translation factors; mRNA processing,ISG15 antiviral mechanism
FALSE,High,Master Protein,B9EJ86,Oxysterol-binding protein-related protein 8 [OS=Mus musculus],0,17.985,7,5,13,5,101.2,Osbpl8,1000,,,,,,,,,,,,3842845.25,2336815.25,,2358188.25,,,,,,,Acyl chain remodelling of PS
FALSE,High,Master Protein,P56135,"ATP synthase F(0) complex subunit f, mitochondrial [OS=Mus musculus]",0,17.846,34,3,64,3,10.3,Atp5mf,0.888,0.332,0.159854974,0.00204553,5190947,5184702,3025593.25,3738507.5,10479382,14939866,11093439,7996749,5178307.5,3474667.75,2788463.25,3200723.25,2317015.25,4616581,4068405.25,2856755.5,Acetyl [N-Term],Oxidative phosphorylation; Electron transport chain,Formation of ATP by chemiosmotic coupling; Cristae formation
FALSE,High,Master Protein,Q99N93,Large ribosomal subunit protein uL16m [OS=Mus musculus],0,17.649,22,5,35,5,28.8,Mrpl16,0.789,0.523,0.080137504,0.007864379,10908082,3602007.5,6383727.125,4469305.625,17600204,21686044,22278002,12588774,5021115.5,2959831.75,4901159.5,3623692.25,8364720.5,8970829.25,14622453.5,7256100.75,,,Mitochondrial translation elongation; Mitochondrial translation termination; Mitochondrial ribosome-associated quality control
FALSE,High,Master Protein,Q8R1I1,Cytochrome b-c1 complex subunit 9 [OS=Mus musculus],0,17.644,38,2,45,2,7.4,Uqcr10,0.966,0.327,0.847467422,0.001380844,34943804,18112318,10913813,28014697.5,49034042,69827341.5,49726779,38138655.25,29999691,21275711.5,11447389,24908656,12686437.75,19902025,19013838.25,14310500.25,,Electron transport chain,Respiratory electron transport; Complex III assembly
FALSE,High,Master Protein,O70622,Reticulon-2 [OS=Mus musculus],0,17.599,12,3,12,3,51.3,Rtn2,0.001,0.647,,0.708780041,2699381,,,,10410719.25,9264534.5,13889995.25,1476551.625,,,,,3826235.5,6387036,8427226,4532244,,,
FALSE,High,Master Protein,P21956,Lactadherin [OS=Mus musculus],0,17.562,16,7,25,7,51.2,Mfge8,1000,1000,,,,,,,,,,,6578607.75,4792491.125,3232707.75,5662952.125,,,3338452,1087355.25,,,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs); Post-translational protein phosphorylation
FALSE,High,Master Protein,P32020,Sterol carrier protein 2 [OS=Mus musculus],0,17.485,9,4,25,4,59.1,Scp2,0.306,0.204,0.24504389,0.002708254,51018278,43995197.75,43561576,5806707,65632112,67298173.25,53232386.13,52833064.13,16436500,8860126.25,12651188,13219990.5,9362955.5,12766938.25,17170931,11615340.25,,PPAR signaling pathway; Mitochondrial long chain fatty acid beta-oxidation,Peroxisomal protein import; Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol; Beta-oxidation of pristanoyl-CoA; alpha-linolenic acid (ALA) metabolism
FALSE,High,Master Protein,P30275,"Creatine kinase U-type, mitochondrial [OS=Mus musculus]",0,17.48,9,3,78,1,47,Ckmt1,,,,,,,,,,,,,,,,,,,,,,,Creatine metabolism
FALSE,High,Master Protein,P08121,Collagen alpha-1(III) chain [OS=Mus musculus],0,17.471,4,4,46,4,138.9,Col3a1,0.001,0.001,,,51531100,26416048,22302554,23872879.5,6141511.25,14791420.75,13812705.25,29837802.5,,,,,,,,,,Focal adhesion: PI3K-Akt-mTOR signaling pathway; Dysregulated miRNA targeting in insulin/PI3K-AKT signaling; Inflammatory response pathway; Focal adhesion,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell; ECM proteoglycans; Signaling by PDGF; Assembly of collagen fibrils and other multimeric structures; Integrin cell surface interactions; NCAM1 interactions; Collagen chain trimerization; Collagen degradation; Fibronectin matrix formation; Non-integrin membrane-ECM interactions; MET activates PTK2 signaling
FALSE,High,Master Protein,P61514,Large ribosomal subunit protein eL43 [OS=Mus musculus],0,17.469,50,4,41,4,10.3,Rpl37a,0.964,1.389,0.483872277,0.485822912,45190253.5,27991677,30032588.25,36336017,9847408.813,22842817.75,11377215.13,11256607,49887691.25,24982306.31,31267528.88,26068192,12834084.94,13938004.94,20453884,16674343.75,,Cytoplasmic ribosomal proteins,L13a-mediated translational silencing of Ceruloplasmin expression; SRP-dependent cotranslational protein targeting to membrane; Major pathway of rRNA processing in the nucleolus and cytosol; Formation of a pool of free 40S subunits; GTP hydrolysis and joining of the 60S ribosomal subunit; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide; PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA; ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA
FALSE,High,Master Protein,Q8CCM6,Mitochondrial import inner membrane translocase subunit Tim21 [OS=Mus musculus],0,17.449,30,6,36,6,27.9,Timm21,1000,0.774,,0.8840581,,,,,5393878,4649431,6390095,5634934,4349679.5,,3104163.75,,,5434419.25,9139557,2884868,,,Complex IV assembly
FALSE,High,Master Protein,P63085,Mitogen-activated protein kinase 1 [OS=Mus musculus],0,17.435,26,8,17,7,41.2,Mapk1,1000,1000,,,,,,,,,,,4621360,7463084.75,5457925.5,3198569.25,1273155.5,1801237.125,2152495.5,1332959.375,Acetyl [N-Term],IL-9 signaling pathway; EBV LMP1 signaling; Estrogen signaling; EPO receptor signaling; ErbB signaling pathway; IL-5 signaling pathway; MicroRNAs in cardiomyocyte hypertrophy; Mechanisms associated with pluripotency; Hepatocyte growth factor receptor signaling; Heart development; Alzheimer's disease; Chemokine signaling pathway; Spinal cord injury; Mapk cascade; Androgen receptor signaling pathway; Delta-Notch signaling pathway; B cell receptor signaling pathway; Focal adhesion: PI3K-Akt-mTOR signaling pathway; IL-7 signaling pathway; ESC pluripotency pathways; Novel Jun-Dmp1 pathway; IL-1 signaling pathway; IL-3 signaling pathway; IL-6 signaling pathway; Kit receptor signaling pathway; IL-2 signaling pathway; T cell receptor signaling pathway; Mapk signaling pathway; Na/K-ATPase/Src signaling; Regulation of actin cytoskeleton; Wnt signaling pathway; IL19 signaling; Signal transduction of S1P receptor; EGFR1 signaling pathway; Integrin-mediated cell adhesion; Insulin signaling; Focal adhesion; IL-4 signaling pathway,"Neutrophil degranulation; Downregulation of SMAD2/3:SMAD4 transcriptional activity; Senescence-Associated Secretory Phenotype (SASP); Spry regulation of FGF signaling; Oxidative Stress Induced Senescence; SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription; Oncogene Induced Senescence; PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; Signal transduction by L1; Regulation of actin dynamics for phagocytic cup formation; FCERI mediated MAPK activation; Regulation of HSF1-mediated heat shock response; NCAM signaling for neurite out-growth; MAP2K and MAPK activation; Recycling pathway of L1; Transcriptional and post-translational regulation of MITF-M expression and activity; Thrombin signalling through proteinase activated receptors (PARs); Interferon gamma signaling; RHO GTPases Activate NADPH Oxidases; Signaling by Activin; Regulation of the apoptosome activity; RHO GTPases Activate WASPs and WAVEs; Activation of the AP-1 family of transcription factors; Frs2-mediated activation; Signal attenuation; IFNG signaling activates MAPKs; Growth hormone receptor signaling; MAPK1 (ERK2) activation; Estrogen-stimulated signaling through PRKCZ; Gastrin-CREB signalling pathway via PKC and MAPK; Negative feedback regulation of MAPK pathway; Estrogen-dependent nuclear events downstream of ESR-membrane signaling; phospho-PLA2 pathway; Golgi Cisternae Pericentriolar Stack Reorganization; ERKs are inactivated; Signaling by NODAL"
FALSE,High,Master Protein,P28660,Nck-associated protein 1 [OS=Mus musculus],0,17.429,7,6,19,6,128.7,Nckap1,1000,1000,,,,,,,,,,,6413901.875,1994861.625,4096890.125,3132705.875,642379.9375,1128713.875,939836.625,1599714.5,,Regulation of actin cytoskeleton; Exercise-induced circadian regulation,VEGFA-VEGFR2 Pathway; Regulation of actin dynamics for phagocytic cup formation; RAC1 GTPase cycle; RAC2 GTPase cycle; RAC3 GTPase cycle; RHO GTPases Activate WASPs and WAVEs
